id_inventario,titulo,nombre_autor,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica
1002541,EL ORO RESPLANDECE EN DRIENTE,"GARCIA SILVA, FRANCISCO",0.0,114.0,145.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1002542,LAGUNA,RUIZ GARCIA-TREJO,0.0,77.0,60.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002543,CABALLERO LEYENDO,DESCONOCIDO,0.0,46.0,64.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002544,TEJADOS,RUIZ GARCIA-TREJO,0.0,54.0,49.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE
1002545,LA DILIGENCIA EN STA.CATALINA 1897-1967,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002546,PLAZA DE LA MADELEINE,GARDALEZ,0.0,73.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002547,PRESENTIMIENTO,ARANDA BOSCH,0.0,394.0,110.0,DESCONOCIDA,PINTURA,PAPEL,OTROS,COMPOSICION
1002548,COMPOSICION ABSTRACTA,"GARZA,RAMON",0.0,99.0,72.5,DESCONOCIDA,PINTURA,LIENZO,ACRILICO,SIN DEFINIR
1002549,HOMBRE CON PIPA,"GARZA,RAMON",0.0,77.0,107.0,DESCONOCIDA,PINTURA,OTROS,OLEO,FIGURATIVO
1002550,IGLESIA DE SAN ESTEBAN,"ARMAND RUIZ, L.",0.0,16.5,22.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE
1002551,EL ENTIERRO DE LA SARDINA,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002552,MARINA,"GODINEZ, A.",0.0,60.0,49.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002553,CASTILLO DE CARAVACA,"ARMAND RUIZ, L.",0.0,22.0,17.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE
1002554,EL MERCADO VIEJO,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002555,INTERVALO,"GOMEZ, T.",0.0,80.0,99.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,INTERIOR
1002556,ARBOLES,"GOMEZ CANO, ANTONIO",0.0,26.0,41.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002557,LAS CORRELATIVAS,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002558,CASAS,"GOMEZ CANO, ANTONIO",0.0,65.0,50.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002559,VISTA URBANA CON IGLESIA,"ARMI�ANA, VICENTE",0.0,56.0,43.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002561,CASERIO,TOMAS. A.,0.0,37.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002562,PORTICO,"ARMI�ANA, VICENTE",0.0,62.0,49.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002563,VISTA DE PARIS,"FLORES, PEDRO",0.0,73.2,61.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002564,ALEGORIA SOBRE JORNADAS DE FRUTOS Y RECU,SERNA PEDRO FRANCISCO,0.0,29.0,38.0,DESCONOCIDA,PINTURA,,,ALEGORICA
1002565,FIESTA SAN ANTON,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002566,LA MATANZA COTIDIANA DEL CERDO,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002567,MUJERES HABLANDO,"GARAY GARCIA, LUIS",0.0,60.5,73.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,INTERIOR
1002568,PAISAJE MARITIMO,"SERNA VERDU, PEDRO",0.0,45.5,30.5,DESCONOCIDA,PINTURA,PAPEL,TINTA,PAISAJE
1002569,BODEGON,"GARAY GARCIA, LUIS",0.0,50.0,66.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002570,MENDIGO,SERNA PEDRO FRANCISCO,0.0,60.0,73.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1002571,CONVERSACION 1980,SERNA PEDRO FRANCISCO,0.0,64.0,81.0,DESCONOCIDA,PINTURA,LIENZO,ACRILICO,FIGURATIVO
1002572,VISTA DE BENICARLO,"GARCIA CALVO, JUAN",0.0,58.5,46.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002573,BODEGON DE CAZA,"GARCIA CALVO, JUAN",0.0,65.0,47.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002574,PAISAJE,"SZODY, L.",0.0,35.0,27.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002575,BRAZO,"TAPIES, ANTONI",0.0,90.0,63.0,DESCONOCIDA,PINTURA,PAPEL,OTROS,COMPOSICION
1002576,ANTO�ITA,"GARCIA FERNANDEZ, JOAQUIN",0.0,31.5,43.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002577,LA MATANZA COTIDIANA DEL CORDERO,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002578,PAISAJE 1928,"GARCIA FERNANDEZ, JOAQUIN",0.0,42.0,32.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002579,LOS AUROROS,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002580,BATALLA,DE TOLEDO,0.0,49.0,35.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,HISTORICO
1002581,LA FUENTE DE SANTA ISABEL,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002582,MA�ANA DE NIEBLA,"GARCIA PANADERO, MANUEL",0.0,65.0,50.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1002583,BATALLA,DE TOLEDO,0.0,49.0,35.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,HISTORICO
1002584,FABRICA,DESCONOCIDO,0.0,48.0,36.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002585,EL MERCADO DE ANIMALES,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002586,VIEJA,TOLEDO PUCHE,0.0,64.5,80.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002587,JOSE IBA�EZ MARTIN 1926-1930,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002588,PAISAJE,"SAURA MIRA, FULGENCIO",0.0,60.0,80.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1002589,BODEGON CON FLORES Y FRUTOS,DESCONOCIDO,0.0,46.0,55.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002590,"ALEDO, SIERRA DE TOTANA 1966","SAURA MIRA, FULGENCIO",0.0,40.0,31.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002591,ANTONIO PASCUAL MURCIA 1931-1932,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002592,ANGEL GUIRAO GIRADA 1930-1931,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002593,PAISAJE,"SEGURA CLEMENTE, MANUEL",0.0,93.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002594,PAISAJE DE LA ALHAMBRA,OLIVARES. J,0.0,41.0,62.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002595,MARIANO GIRADA,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002596,DIONISIO ALCAZAR GNZLEZ ZAMORANO 05/07,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002597,PUESTO DE DATILES,"FALGAS RIGAL, JOSE MARIA",0.0,25.0,20.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,COSTUMBRISMO
1002598,SAN FRANCISCO DE ASIS,DESCONOCIDO,0.0,110.0,11165.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002599,JARRAS DE BARRO,"FALGAS RIGAL, JOSE MARIA",0.0,63.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002600,RETRATO DE LA REINA SOFIA,"FALGAS RIGAL, JOSE MARIA",0.0,31.0,43.5,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,RETRATO
1002601,TENTACIONES DE SAN FRANCISCO DE BORJA,DESCONOCIDO,0.0,84.0,122.0,DESCONOCIDA,PINTURA,MADERA,OLEO,RELIGIOSA
1002602,LA FUENSANTA,"SAURA PACHECO, FULGENCIO",0.0,61.0,51.0,DESCONOCIDA,PINTURA,PAPEL,OLEO,PAISAJE
1002603,PROCESION,"FALGAS RIGAL, JOSE MARIA",0.0,21.0,26.0,DESCONOCIDA,PINTURA,OTROS,ACUARELA,COSTUMBRISMO
1002604,PAISAJE DE LA LUZ,"FALGAS RIGAL, JOSE MARIA",0.0,65.0,53.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002605,BUSCANDO LA NOCHE,FAVA,0.0,65.0,54.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1002606,BODEGON,"FITZ-JAMES STUART, CAYETANA",0.0,70.0,49.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,SIN DEFINIR
1002607,SAGRADA FAMILIA,"FLORES, PEDRO",0.0,64.5,59.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002608,PUEBLO,"FLORES, PEDRO",0.0,45.5,37.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002609,POLLUELOS,"SEIQUER, ALEJANDRO",0.0,49.5,63.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002610,VISTA DE PARIS,"FLORES, PEDRO",0.0,60.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002611,MOLINILLO,"GALINDO, JOSE LUIS",0.0,54.0,72.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,FIGURATIVO
1002612,BODEGON,"GARCIA CARMONA, MIGUEL",0.0,90.0,72.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002613,ADORACION DE LOS PASTORES,SENEN VILA,0.0,44.3,54.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002614,PAISAJE,"GALIZA, RAMON",0.0,32.0,45.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002615,NAZARENO,GALLEGO,0.0,37.0,64.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,RELIGIOSA
1002616,REGATAS,DESCONOCIDO,0.0,38.0,45.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,MARINA
1002617,VIEJO AMIGO PINTOR ROMANO,"ESCORIAL, CARMEN",0.0,240.0,98.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,EXPRESIONISMO
1002618,SANTOS COSME Y DAMIAN,SENEN VILA,0.0,101.5,76.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002619,VIEJO DEL BARRIO DE SAN JUAN,"GARAY GARCIA, LUIS",0.0,48.0,71.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002620,PAISAJE RURAL,DESCONOCIDO,0.0,34.0,43.0,DESCONOCIDA,PINTURA,PAPEL,OLEO,PAISAJE
1002621,VICENTE PEREZ CALLEJA 1896-1897,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002622,LUIS CARRASCO GOMEZ 1940-1945,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002623,AGUST�N VIRGILI QUINTANILLA 1949-1958,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002624,VISPERAS SICILIANAS,"RUIPEREZ, LUIS",0.0,95.0,61.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1002625,CARLOS COLLADO,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002626,VICENTE LL�VERA CODORN�U 1914-1917,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002627,HOMENAJE AL SSR. LEDESMA Y SERRA,"SANCHEZ PICAZO, PEDRO",0.0,42.5,52.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1002628,FRANCISCO MILLAN MUNUERA 1939-1940,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002629,AGUST�N ESCRIBANO GUIXE 1919-1923,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002630,FLORES,"SANCHEZ PICAZO, PEDRO",0.0,109.5,80.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002631,LUIS PARDO FERNANDEZ,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002632,PASTORA,"SANZ FARGAS, J.",0.0,79.0,166.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002633,ANTONIO CLEMARES VALERO 1917-1918,"FALGAS RIGAL, JOSE MARIA",0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002634,VISTA DE LA CATEDRAL,"SAURA MIRA, FULGENCIO",0.0,73.0,102.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002635,ASTILLERO,"DIAZ BAUTISTA, ANTONIO",0.0,64.5,52.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002636,EN LA GALERIA DEL DOLMEN (DIPTICO),DESCONOCIDO,0.0,201.8,130.0,DESCONOCIDA,PINTURA,TELA,ACRILICO,COMPOSICION
1002637,RETRATO DE NI�A,"SEGURA CLEMENTE, MANUEL",0.0,38.0,46.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002638,EL MERCADO DE CACHARROS,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002639,CONFERENCIANTES,DIAZ PADILLA,0.0,162.0,130.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1002640,PAISAJE,"SEGURA CLEMENTE, MANUEL",0.0,83.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002641,RETRATO DE NI�A CON JAULA,"SEGURA CLEMENTE, MANUEL",0.0,64.0,80.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002642,EL CUIDO DEL GUSANO DE SEDA EN LA HUERTA,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002643,ADORACION DE LA EUCARISTIA POR LOS ANGEL,DESCONOCIDO,0.0,103.5,139.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002644,BARCO EN PUERTO,"VERA, J.",0.0,20.0,12.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,MARINA
1002645,LA MURGA EN CARNAVAL,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002646,CAIDA,"DUARTE, GUILLERMO",0.0,101.0,81.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,FIGURATIVO
1002647,LOS LIMPIABOTAS EN LA TRAPERIA,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002648,SANTO ATENDIENDO A UN MURIBUNDO,DESCONOCIDO,0.0,86.0,122.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002649,LA PESCADERIA VIEJA,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002650,RETRATO DE JOVEN,"DUARTE, GUILLERMO",0.0,38.0,46.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002651,LA FLORERAS DE SAN PEDRO,"FLORES, PEDRO",0.0,38.0,46.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002652,VISTA DE LA CATEDRAL,"DUARTE, GUILLERMO",0.0,46.0,55.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002653,ANTE EL GRAN CAPITAL UNIDAD POPULAR,"FRANCO, ALEJANDRO",0.0,170.0,130.0,DESCONOCIDA,PINTURA,OTROS,OTROS,COMPOSICION
1002654,PLAZA DE BELLUGA,"FUENTES, LUIS",0.0,58.5,91.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002655,ALEGORIA A LA CONQUISTA DE MURCIA,DESCONOCIDO,0.0,210.0,270.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,ALEGORICA
1002656,ADORACION DE LOS REYES,SENEN VILA,0.0,44.5,54.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002657,PAISAJE DE INVIERNO,"FUENTES, LUIS",0.0,50.0,65.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1002658,SECANDO LA HIJUELA,"SANZ FARGAS, J.",0.0,272.0,135.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002659,BOLAS EN AZUL,SARTELLA,0.0,65.0,81.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,FIGURATIVO
1002660,INTERIOR CON MESA CAMILLA,"SAURA MIRA, FULGENCIO",0.0,32.0,37.0,DESCONOCIDA,PINTURA,OTROS,OLEO,GENERO
1002661,CALLE DE MONTEAGUDO,"VALVERDE CANOVAS, MIGUEL",0.0,42.0,31.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002662,DIA GRIS EN LA SIERRA,"SAURA MIRA, FULGENCIO",0.0,44.0,30.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002663,PAISAJE CON RUINAS ANTIGUAS,DESCONOCIDO,0.0,190.0,140.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002664,PAISAJE,"SAURA MIRA, FULGENCIO",0.0,60.0,50.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002665,VISTA DE LA FUENSANTA,"SAURA PACHECO, FULGENCIO",0.0,58.0,48.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002666,AUTORETRATO,"VALVERDE CANOVAS, MIGUEL",0.0,33.5,41.8,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002667,VENTA DE LA HIJUELA EN EL CONTRASTE,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002668,PAISAJE CON RUINAS ANTIGUAS,DESCONOCIDO,0.0,190.0,140.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002669,JARRON DE CRISANTEMOS,"SAURA PACHECO, FULGENCIO",0.0,59.0,68.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002670,RETRATO DE HOMBRE,"VALVERDE CANOVAS, MIGUEL",0.0,38.0,52.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002671,EL BANDO DE LA HUERTA,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002672,GENTE,CHIPIOLA,0.0,40.5,44.0,DESCONOCIDA,PINTURA,OTROS,ACUARELA,FIGURATIVO
1002673,PAISAJE CON ARBOLES Y RIO,DESCONOCIDO,0.0,61.0,47.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002674,PAISAJE DE LA FUENSANTA,"SAURA PACHECO, FULGENCIO",0.0,34.5,47.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1002675,EL ESQUILADOR,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002676,PAISAJE DE OTO�O,"SAURA MIRA, FULGENCIO",0.0,54.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002677,"L,ESCALA COSTA BRAVA","CIRICI PELLICER, MARIA",0.0,45.5,54.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002678,VISTA DE PORTMAN,DESCONOCIDO,0.0,36.0,26.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002679,PINTOR Y MODELO,"SAURA PACHECO, FULGENCIO",0.0,106.5,130.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,INTERIOR
1002680,LOS BOLOS,"FLORES, PEDRO",0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
1002681,JARRON CON FLORES,"CONEJO, ANDRES",0.0,46.0,55.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002682,CALLE DE FORNELLS (MENORCA),"ALMELA COSTA, JOSE MARIA",0.0,101.0,91.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002683,MANZANAS,DELGADO,0.0,60.0,32.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002684,COMPOSICION,"ROMERA NAVARRO, MARCOS SALVADO",0.0,150.0,122.0,DESCONOCIDA,PINTURA,OTROS,ACRILICO,SIN DEFINIR
1002685,"FLORES, GOLONDRINA, HOMBRE",SANCHEZ M.,0.0,33.0,41.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,FIGURATIVO
1002686,GRANADAS,DELGADO,0.0,45.0,38.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,BODEGON
1002687,JARRON DE FLORES,"VALVERDE CANOVAS, MIGUEL",0.0,49.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002688,PAISAJE,"ALMELA COSTA, JOSE MARIA",0.0,126.5,111.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002689,ODIO,SANCHEZ M.,0.0,46.0,53.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,SIMBOLICO
1002690,RETRATO DE MUJER,"ALMELA COSTA, JOSE MARIA",0.0,35.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002691,BUSTO FEMENINO,"SANCHEZ AZPARREN, J.L.",0.0,50.0,61.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1002692,PAISAJE,"SANCHEZ AZPARREN, J.L.",0.0,92.0,73.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002693,PAISAJE DEL SENA,"ALMELA COSTA, JOSE MARIA",0.0,55.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002694,MESA DE TRABAJO,"SANCHEZ AZPARREN, J.L.",0.0,170.0,122.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
1002695,SAN FRANCISCO,"ALMELA COSTA, JOSE MARIA",0.0,61.0,90.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RELIGIOSA
1002696,CASAS VIEJAS,"VALVERDE CANOVAS, MIGUEL",0.0,38.5,28.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1002697,BODEGON,"ALONSO LUZZY, RAMON",0.0,61.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002698,PUEBLO LEVANTINO,SANCHEZ MORATINOS,0.0,70.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002699,VISTA DE PUEBLO,"ALONSO LUZZY, RAMON",0.0,65.0,54.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002700,FLORES,"SANCHEZ PICAZO, PEDRO",0.0,92.0,56.7,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002701,BOLNUEVO CIUDAD ENCANTADA,SANJO,0.0,33.0,28.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1002702,CASA JUNTO AL CALVARIO DE ALHAMA,SANJO,0.0,45.0,36.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1002703,DUNAS,"ALONSO LUZZY, RAMON",0.0,46.0,33.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1002705,BODEGON CON RETRATO DE FAMILIA,"CANO HERNANDEZ, PEDRO",0.0,60.0,67.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1002706,PLAZA DEL AYUNTAMIENTO DE YECLA,RICO LOPEZ,0.0,100.0,72.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
1007454,TITULO DESCONOCIDO,DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,METAL,,SIN DEFINIR
1037320,MIERCOLES SANTO,BURGUE�O,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,ACUARELA,SIN DEFINIR
1037623,CAZA,"MOLINA SANCHEZ, LUIS",0.0,98.0,73.0,DESCONOCIDA,PINTURA,OLEO,TABLEX,COSTUMBRISMO
1037624,BODEGON CON PLANCHA,"MOLINA SANCHEZ, LUIS",0.0,53.0,42.0,DESCONOCIDA,PINTURA,OLEO,TABLEX,SIN DEFINIR
1038994,TITULO DESCONOCIDO,"MORENO FERRER, FELICIDAD",0.0,140.0,220.0,DESCONOCIDA,PINTURA,TELA,OLEO,SIN DEFINIR
1038995,TITULO DESCONOCIDO,"MACIAS, LUIS",0.0,37.0,180.0,DESCONOCIDA,PINTURA,ACRILICO,TELA,FIGURATIVO
1038996,CONFIANZA,"COLLINS, HANNAH",0.0,220.0,165.0,DESCONOCIDA,FOTOGRAFIA,PAPEL,TABLERO AGLOMERADO/CONTRACHAP.,SIMBOLICO
1038997,TITULO DESCONOCIDO,"MUNIATEGIANDIKOETXEA MARKIEGI,",3.0,183.0,200.0,DESCONOCIDA,PINTURA,ACRILICO,LINO,SIN DEFINIR
1038998,TITULO DESCONOCIDO,"GARCIA, CONCHA",5.0,208.0,17.0,DESCONOCIDA,ESCULTURA,MADERA,ESCAYOLA,SIMBOLICO
