id_autor,id_usuario,titulo,fondo (cm),ancho (cm),alto (cm),tecnica,tipo,material_base,material_secundario,tematica
2438,1,CLIENTES EN UN CAFE DE LA ROTONDA DE MONTPARNASE,0.0,70.0,38.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,SIN DEFINIR
2439,1,SERIE MATORRALES I,0.0,46.0,116.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
1535,1,EL HUERTO DE LAS BOLAS,0.0,100.0,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1535,1,S.D,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1929,1,S.D,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1929,1,BIEDER MELLER,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1929,1,BIEDER MELLER,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,MADERA,,SIN DEFINIR
1929,1,S.D,0.0,0.0,0.0,DESCONOCIDA,MUEBLE ARTISTICO,,,SIN DEFINIR
2441,1,FACHADA C. BELLUGA,4.0,69.0,84.0,DESCONOCIDA,DIBUJO,LIENZO,OLEO,SIN DEFINIR
2056,1,LEGADO ARTISTICO,0.0,0.0,0.0,DESCONOCIDA,LEGADO DE OBRAS Y BIENES DE U,,,SIN DEFINIR
1929,1,RETABLO CANTABRO DEL SIGLO XVIII,0.0,0.0,0.0,DESCONOCIDA,RETABLO,MADERA,,SIN DEFINIR
2442,1,MATRONA,0.0,0.0,0.0,DESCONOCIDA,OBJETO DE ARTE,MADERA,BRONCE,SIN DEFINIR
2067,1,LATERAL DE LA CATEDRAL,0.0,49.0,69.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,FIGURATIVO
1929,1,BOLA V,0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,PAPEL,PAPEL,SIN DEFINIR
2439,1,AFLUENCIAS,0.0,120.0,190.0,DESCONOCIDA,PINTURA,,MADERA,SIN DEFINIR
1932,1,SD,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
2444,1,DE SUSPIROS TENGO LLENA EL ALMA,0.0,0.0,32.0,DESCONOCIDA,ESCULTURA,BRONCE,BRONCE,SIN DEFINIR
2298,1,VIRGEN DE ARRIXACA,0.0,0.0,0.0,DESCONOCIDA,ESCULTURA,MADERA,ESCAYOLA,SIN DEFINIR
2445,1,EL ESCONDITE,0.0,89.0,130.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
2095,1,CUADROS MUNICIPIOS REGION DE MURCIA,0.0,0.0,0.0,DESCONOCIDA,DIBUJO,,,SIN DEFINIR
1595,1,REPOSTERO ESCUDO CONSEJO JURIDICO.,0.0,155.0,185.0,DESCONOCIDA,OTROS,LANA,LANA,SIN DEFINIR
2115,1,CASAS,0.0,54.0,65.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
1935,1,VISTA DE MADRID,0.0,61.0,50.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
2447,1,EMBLEMA HERALDICO DE LA PROV. DE MURCIAC,0.0,42.0,59.0,DESCONOCIDA,PINTURA,TINTA,OTROS,HERALDICA
2115,1,VALLE DE RICOTE,0.0,64.0,54.0,DESCONOCIDA,PINTURA,OLEO,LIENZO,PAISAJE
2448,3,LA VUELTA DEL RIO,0.0,49.0,71.4,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2448,1,PAISAJE DE LLANURA,0.0,120.0,88.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
2448,1,CABEZA DE NI�O,0.0,32.0,40.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2115,1,CASAS,0.0,65.0,79.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
2448,1,VISTA DEL PUEBLO,0.0,32.0,49.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
2449,1,PAISAJE DE HUERTA,0.0,61.0,41.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
2448,1,CARAVACA DE LA CRUZ,0.0,73.0,60.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
1573,1,CASERIO,0.0,73.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2448,1,ALMENDROS,0.0,61.0,50.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
2448,1,ALMENDROS,0.0,48.0,31.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
1939,1,VISTA DE MONTEAGUDO,0.0,101.0,95.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2448,1,PAISAJE,0.0,61.0,49.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
2304,1,DESNUDO DE MUJER,0.0,140.0,120.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
2304,6,RETRATO DE MUJER,0.0,46.0,55.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2304,1,GITANA ANCIANA,0.0,60.0,73.2,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2304,1,PAISAJE,0.0,50.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2304,1,IGLESIA DE MI PUEBLO,0.0,53.5,65.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2076,1,PAISAJE EN AMARILLO,0.0,130.0,194.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
1940,1,BARCAS,0.0,34.0,24.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,MARINA
1801,1,PAISAJE,0.0,135.0,92.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2115,1,INTERIOR,0.0,51.5,64.0,DESCONOCIDA,PINTURA,OTROS,OLEO,COMPOSICION
2115,1,RETRATO,0.0,37.0,45.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2449,1,BODEGON,0.0,44.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
2449,1,JARRON CON FLORES Y MANTILLA,0.0,65.0,78.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,BODEGON
1939,1,PAISAJE DE MONTEAGUDO,0.0,101.0,94.0,DESCONOCIDA,PINTURA,LIENZO,TABLEX,PAISAJE
2198,1,SILLA CON CESTO,0.0,20.0,26.0,DESCONOCIDA,PINTURA,OTROS,OLEO,COMPOSICION
2452,1,BUHARDILLA,0.0,40.0,50.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
1536,1,COMPOSICION ABSTRACTA,0.0,55.0,38.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2344,1,LUIS PASCUAL DE RIQUELME Y SERVET 62/71,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2344,1,GASPAR DE LA PE�A RODRIGUEZ 1909/1912,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1535,1,YOKU LEYENDO EL PAIS,0.0,175.0,195.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIN DEFINIR
2344,1,JOSE MANUEL PORTILLO GUILLAMON,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2453,1,PAISAJE URBANO,0.0,73.0,60.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2344,1,GINES HUERTAS CELDRAN,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1535,1,TORO,0.0,30.0,23.0,DESCONOCIDA,PINTURA,OTROS,TINTA,GENERO
1535,1,PUEBLO,0.0,61.0,49.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2344,1,JUAN A. PEREA MARTINEZ 1903/1904,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1535,1,PAISAJE,0.0,45.5,38.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
2344,1,JOSE ESTEVE MORA 1994/1896,0.0,81.0,100.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
1943,1,PAISAJE DE INVIERNO,0.0,49.0,37.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2455,1,VISTA DEL MALECON,0.0,22.0,25.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2344,1,PAISAJE DE CAMPA�A,0.0,85.0,69.5,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2076,1,NOCTURNO,0.0,141.0,100.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,COMPOSICION
1940,1,ALMENDROS,0.0,33.5,24.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2456,1,ALEGORIA A LA PRIMAVERA,0.0,250.0,156.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
2456,1,MERIENDA CAMPESTRE,0.0,228.0,154.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COSTUMBRISMO
2448,1,PUEBLO JUNTO AL MAR,0.0,47.5,59.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,PAISAJE
2448,1,VIEJO,0.0,51.2,61.2,DESCONOCIDA,PINTURA,LIENZO,OLEO,RETRATO
2452,1,TIENDA CRISTIANA DE CAMPA�A,0.0,51.0,69.0,DESCONOCIDA,PINTURA,OTROS,TINTA,GENERO
2457,1,CALLE SAURIN,0.0,22.0,27.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2406,1,LOS HIJOS DEL REY EDUARDO,0.0,108.0,89.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
1947,1,VISTA URBANA,0.0,50.0,36.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2119,1,CAMINANTE AZUL,0.0,89.0,116.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,COMPOSICION
2457,1,FLORES,0.0,27.0,22.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,GENERO
1870,3,DEYA,0.0,63.0,44.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2459,1,PAISAJE MARITIMO,0.0,130.0,81.0,DESCONOCIDA,PINTURA,OTROS,OLEO,PAISAJE
2062,1,MOTIVO ABSTRACTO,0.0,65.0,95.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,SIN DEFINIR
2460,1,RO�A,0.0,120.0,99.0,DESCONOCIDA,PINTURA,TABLEX,OLEO,COMPOSICION
1947,1,PUEBLO,0.0,35.0,25.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2461,1,MARINA,0.0,36.0,24.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,PAISAJE
2462,1,PAISAJE (PINOS),0.0,40.0,29.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,PAISAJE
2114,1,REYES MAGOS,0.0,48.0,58.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,RELIGIOSA
2463,1,REGRESO DEL CEMENTERIO,0.0,21.0,31.0,DESCONOCIDA,PINTURA,PAPEL,OLEO,GENERO
2114,1,MUJER CON PALOMAS,0.0,61.0,50.0,DESCONOCIDA,PINTURA,LIENZO,OLEO,SIMBOLICO
1932,1,PUERTA DE SAN ESTEBAN,0.0,30.0,41.0,DESCONOCIDA,PINTURA,PAPEL,ACUARELA,FIGURATIVO
1953,1,COMPOSICION ABSTRACTA,0.0,69.0,48.0,DESCONOCIDA,PINTURA,PAPEL,TINTA,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
2159,1,TITULO DESCONOCIDO,0.0,0.0,0.0,"PLATA,LENTES, TRANSPARENCIA F",OBJETO DE ARTE,,,SIN DEFINIR
2065,1,TITULO DESCONOCIDO,0.0,0.0,0.0,OLEO SOBRE LIENZO,OBJETO DE ARTE,,,SIN DEFINIR
1632,1,TITULO DESCONOCIDO,0.0,0.0,0.0,HIERRO,OBJETO DE ARTE,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1535,1,archivo fotografido m blaya,0.0,0.0,0.0,DESCONOCIDA,FOTOGRAFIA,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
2074,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OBJETO DE ARTE,,,SIN DEFINIR
2465,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,OBJETO DE ARTE,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,CREACION DE EMPRESAS.GUIA DESARR.INIC.EMPRESARIAL.,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"INFORMACION JUVENIL,CONCEPTOS,TEC.Y ORGANIZACION",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"AUTOR: LOPEZ PELLICER, JOSE ANTONIO",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"AUTOR: VICENTE GIMENEZ, TERESA",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"PLANTAS MEDICINALES, EL DIOSCORIDES RENOVADO",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,CONTRATOS DE LAS ADMINISTRACIONES PUBLICAS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,SOIL NUTRIENT BIOAVAILABILITY:A MECHANISTIC...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"PLANTAS DE EXTRACTOS,LAS BASES PARA UN PLAN DE...",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,PLANTAS MEDICINALES DE LA COMUNIDAD VALENCIANA,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"CULTIVO DE LAS PLANTAS MEDICINALES,AROMATICAS Y CO",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"PLANTAS MEDICINALES, EL DIOSCORIDES RENOVADO",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,NITROGEN EXCRETION.FISH PHYSIOLOGY VOL.20,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,TUNA PHYSIOLOGY ECOLOGY AND EVOLUTION.FISH PHYSICO,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,INGENIERIA GENETICA Y TRANSFERENCIA GENETICA,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,CONTRATOS DE LAS ADMINISTRACIONES PUBLICAS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"REGIMEN JURIDICO DEL GASTO PUBLICO,PRESUPUESTACION",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"PLASTICOS Y LA AGRICULTURA,LOS PLASTIC AND AGRICUL",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,USE OF REMOTE SENSING TECHINQUES IN IRRIGATION AND,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"CROP EVAPOTRANSPIRATION,GUIDELINES POR COMPUTING",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"PLANT ROOTS. THE HIDDEN HALF""",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,PLANTAS PARASITAS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,EFICACIA FRENTE A TERCEROS DE LAS SENTENCIAS CON..,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,COMENTARIOS A LA LEY 10/1998 DE 21 DE ABRIL DE...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,COMENTARIO A LA LEGISLACION DE EVALUACION DE...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,ARRENDAMIENTOS RUSTICOS HISTORICOS.COMENTARIO...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1955,9,RESPONSABILIDAD ADMINISTRATIVA,,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,COMENTARIOS AL TEXTO REFUNDIDO DE LA LEY DE ...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,BUENAS PRACTICAS CINEGETICAS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,ORDENACION TERRITORIAL Y URBANISTICA DE LA REGION,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,INFORMES DE LA JUNTA CONSULTIVA DE CONTRATACION,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,THESAURUS SINONIMOS Y ANTONIMOS Y ASOCIACION DE...,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,REGIMEN JURIDICO DE LA CONCENTRACION PARCELARIA.,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,"CODIGO CIVIL,COMENTARIOS JURISPRUDENCIA.CONCORDAN.",0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,CODIGO DE LAS LEYES ADMINISTRATIVAS,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,CODIGO DE CONTRATACION ADMINISTRATIVA,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1535,1,EFICACIA FRENTE A TERCEROS DE LAS SENTENCIAS CON..,0.0,0.0,0.0,DESCONOCIDA,LIBRO-ARTISTICO,,,SIN DEFINIR
1956,1,TITULO DESCONOCIDO,190.0,82.0,0.0,INFOGRAFIA S/PAPEL S/ALUMINIO,PINTURA,,,SIN DEFINIR
2465,1,TITULO DESCONOCIDO,15.0,205.0,140.0,DURATRANS EN CAJA DE LUZ,PINTURA,,,SIN DEFINIR
1956,1,TITULO DESCONOCIDO,0.0,0.0,0.0,DESCONOCIDA,PINTURA,,,SIN DEFINIR
